Codigo PAIS|Nombre PAIS|Codigo DEPARTAMENTO|Nombre DEPARTAMENTO|Codigo PROVINCIA|Nombre PROVINCIA|Codigo MUNICIPIO|Nombre MUNICIPIO|Codigo RECINTO|Nombre RECINTO|Codigo MESA|Nombre MESA|NO|SÍ|BLANCOS|EMITIDOS|INSCRITOS|NULOS|VALIDOS
BO|BOLIVIA|02|LA PAZ|0211|SUR YUNGAS|021101|CHULUMANI (VILLA DE LA LIBERTAD)|1601216012|COLEGIO AGUSTIN ASPIAZU|26995|26995|66|118|4|192|224|4|184
BO|BOLIVIA|07|SANTA CRUZ|0710|OBISPO SANTISTEBAN|071001|MONTERO|2663426634|COL. DANIEL RIVERO|76375|76375|60|129|1|203|231|13|189
BO|BOLIVIA|06|TARIJA|0604|AVILÉS|060401|URIONDO (CONCEPCIÓN)|2783027830|U.E. VIRGEN DE LADERAS|61354|61354|45|108|4|166|193|9|153
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0460004600|UNIDAD EDUCATIVA MARIA EMILIA RIQUELME (EX MARIA CRISTINA)|31023|31023|115|80|0|207|234|12|195
BO|BOLIVIA|04|ORURO|0409|SABAYA|040901|SABAYA|1760917609|ESC. VERALINES|41351|41351|90|29|0|121|125|2|119
BO|BOLIVIA|01|CHUQUISACA|0103|ZUDÁÑEZ|010302|PRESTO|0274902749|UNIDAD EDUCATIVA "RICARDO MUJIA"|11029|11029|39|119|6|171|225|7|158
BO|BOLIVIA|06|TARIJA|0603|GRAN CHACO|060301|YACUIBA|2889128891|U.E. MIGUEL ESTENSORO|60940|60940|108|65|2|180|225|5|173
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030904|VINTO|0791907919|UNIDAD EDUCATIVA REINO UNIDO|33548|33548|43|154|4|209|235|8|197
BO|BOLIVIA|03|COCHABAMBA|0304|ESTEBAN ARCE|030403|ARBIETO|0646906469|CENTRO EDUCATIVO GERMAN BUSCH - ARBIETO|32360|32360|52|119|0|180|222|9|171
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0223602236|SALON MULTIFUNCIONAL SAN FRANCISCO|10663|10663|155|47|3|207|233|2|202
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031001|SACABA|0578105781|LICEO DE SEÑORITAS SACABA|33807|33807|130|72|4|208|233|2|202
BO|BOLIVIA|05|POTOSI|0502|RAFAEL BUSTILLO|050203|LLALLAGUA|1927419274|ESC. BARTOLINA SISA|50873|50873|56|120|13|208|223|19|176
BO|BOLIVIA|07|SANTA CRUZ|0713|MANUEL M. CABALLERO|071301|COMARAPA|2613426134|ESC. SAN JUAN DEL POTRERO|77169|77169|95|84|9|195|229|7|179
BO|BOLIVIA|04|ORURO|0410|SAUCARÍ|041001|TOLEDO|1767117671|ESC. ISAC PORTO CARRERA|41375|41375|28|117|2|149|187|2|145
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2086020860|COL. SAN MARTIN DE PORRES|70077|70077|131|62|1|233|233|39|193
BO|BOLIVIA|08|BENI|0801|CERCADO|080101|TRINIDAD|0019100191|ESC. MANGALITO|80180|80180|119|64|2|187|230|2|183
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020104|ACHOCALLA|0994309943|U. E.  ANTONIO DIAZ VILLAMIL|22878|22878|51|144|6|206|233|5|195
BO|BOLIVIA|01|CHUQUISACA|0107|NOR CINTI|010702|SAN LUCAS|0145901459|UNIDAD EDUCATIVA "ROSENDO LA FUENTE"|11391|11391|30|144|5|184|227|5|174
BO|BOLIVIA|05|POTOSI|0502|RAFAEL BUSTILLO|050202|CHAYANTA|1913619136|NUCLEO ESCOLAR IRUPATA|50751|50751|20|141|29|200|226|10|161
BO|BOLIVIA|04|ORURO|0404|SAJAMA|040402|TURCO|1763217632|U.E. PORVENIR|41147|41147|71|113|1|196|227|11|184
BO|BOLIVIA|07|SANTA CRUZ|0711|ÑUFLO DE CHÁVEZ|071104|SAN JULIÁN|2636526365|U.E. GUILLERMO JORDAN|76984|76984|56|138|1|202|238|7|194
BO|BOLIVIA|07|SANTA CRUZ|0702|WARNES|070201|WARNES|2737027370|ESC. COLEGIO JULIA SAID|74892|74892|81|116|0|205|234|8|197
BO|BOLIVIA|06|TARIJA|0605|MÉNDEZ|060501|VILLA SAN LORENZO|2919229192|U.E. LEON CANCHA|61453|61453|39|81|4|133|215|9|120
BO|BOLIVIA|01|CHUQUISACA|0104|TOMINA|010404|VILLA ALCALÁ|0264402644|ESCUELA "OSCAR ALFARO"|11161|11161|30|161|2|207|231|14|191
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030902|SIPE SIPE|0764307643|UNIDAD EDUCATIVA 3 DE ABRIL|33272|33272|55|151|5|223|239|12|206
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030903|TIQUIPAYA|0766107661|COLEGIO SAN MIGUEL (TIQUIPAYA)|33290|33290|92|107|0|207|235|8|199
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2105221052|NACIONES UNIDAS|70269|70269|140|54|0|201|231|7|194
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030901|QUILLACOLLO|0728207282|LICEO AMÉRICA|32911|32911|147|51|0|204|230|6|198
BO|BOLIVIA|05|POTOSI|0503|CORNELIO SAAVEDRA|050302|CHAQUÍ|1867418674|ESC. CHICO CHICO|50996|50996|38|98|9|164|223|19|136
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0401504015|COLEGIO AMOR DE DIOS|30438|30438|89|95|1|190|228|5|184
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2422024220|COL. ESC. MAGISTERIO SUR|73437|73437|91|100|2|200|233|7|191
BO|BOLIVIA|07|SANTA CRUZ|0711|ÑUFLO DE CHÁVEZ|071104|SAN JULIÁN|2642826428|ESC. U.E. EL LIMONAL|77047|77047|10|54|0|67|79|3|64
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0194601946|UNIDAD EDUCATIVA 6 DE JUNIO|10373|10373|142|52|2|206|233|10|194
BO|BOLIVIA|05|POTOSI|0512|ANTONIO QUIJARRO|051201|UYUNI (THOLA PAMPA)|1825018250|U.E. ANTONIO QUIJARRO|51854|51854|101|80|1|189|234|7|181
BO|BOLIVIA|03|COCHABAMBA|0305|ARANI|030502|VACAS|0281802818|ESCUELA EXPERIMENTAL VACAS|32438|32438|31|151|9|199|225|8|182
BO|BOLIVIA|05|POTOSI|0501|TOMÁS FRÍAS|050101|POTOSÍ|1978119781|COL. CARLOS MEDINACELI|50255|50255|173|31|2|208|232|2|204
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0163601636|FACULTAD DE TECNOLOGÍA|10063|10063|155|43|1|205|237|6|198
BO|BOLIVIA|07|SANTA CRUZ|0702|WARNES|070202|OKINAWA UNO|2735027350|ESC.UNID EDU.  VILLA REYES|75182|75182|54|70|0|129|148|5|124
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2271922719|COL.U. E. CARLOS LA TORRE|71936|71936|151|50|2|208|232|5|201
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1533315333|COL. MARIEN GARTEN|22622|22622|84|126|0|213|233|3|210
BO|BOLIVIA|04|ORURO|0407|PANTALEÓN DALENCE|040701|HUANUNI|1751617516|U.E. 12 DE ABRIL|41278|41278|70|100|0|178|240|8|170
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0460804608|UNIDAD EDUCATIVA JOSE IGNACIO SANJINES|31031|31031|134|89|2|228|240|3|223
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1391713917|ESCUELA VICTOR PAZ ESTENSORO|21206|21206|119|88|1|212|229|4|207
BO|BOLIVIA|06|TARIJA|0603|GRAN CHACO|060301|YACUIBA|2885828858|U.E. JUANA AZURDUY DE PADILLA (YACUIBA)|60907|60907|127|53|0|193|236|13|180
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030905|COLCAPIRHUA|0700907009|UNIDAD EDUCATIVA EL SAUSALITO|33704|33704|110|84|0|204|229|10|194
BO|BOLIVIA|01|CHUQUISACA|0107|NOR CINTI|010701|CAMARGO|0141301413|ESCUELA "EL CHURO"|11366|11366|2|54|0|57|78|1|56
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020103|MECAPACA|1551215512|PLAZA PRINCIPAL HUAJCHILLA|22838|22838|74|136|1|218|233|7|210
BO|BOLIVIA|05|POTOSI|0501|TOMÁS FRÍAS|050101|POTOSÍ|2007020070|ESC. 6 DE JUNIO|50544|50544|129|67|1|202|228|5|196
BO|BOLIVIA|04|ORURO|0401|CERCADO|040104|SORACACHI|1737817378|ESC. ELIZARDO PEREZ|40996|40996|3|24|0|29|29|2|27
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0157401574|ESCUELA "ARABATE"|10001|10001|16|71|2|92|159|3|87
BO|BOLIVIA|07|SANTA CRUZ|0707|CORDILLERA|070706|CAMIRI|2536125361|ESC. CRISTIANA EVANGELICA|76061|76061|82|29|0|114|136|3|111
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070104|LA GUARDIA|2056720567|ESC. NATANIEL VERDUGEZ|74557|74557|106|87|0|196|228|3|193
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031002|COLOMI|0571305713|NUCLEO ESCOLAR CANDELARIA|34323|34323|32|171|1|213|231|9|203
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1315513155|TECNICO AYACUCHO|20444|20444|151|56|0|210|230|3|207
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2152721527|COL.CLUB DE LEONES #10|70744|70744|169|20|0|193|223|4|189
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0207602076|ESC.SAGRADA FAMILIA|10503|10503|64|141|1|214|235|8|205
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1129011290|COLEGIO 6 DE JUNIO|24225|24225|67|136|2|211|235|6|203
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2128721287|ESCUELA 1RO DE MAYO|70504|70504|153|37|0|195|229|5|190
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2085320853|COL. SAN MARTIN DE PORRES|70070|70070|104|87|1|202|233|10|191
BO|BOLIVIA|08|BENI|0801|CERCADO|080101|TRINIDAD|0007500075|ESC.J. CHAVEZ SUAREZ|80064|80064|109|65|2|178|232|2|174
BO|BOLIVIA|03|COCHABAMBA|0306|ARQUE|030601|ARQUE|0285502855|UNIDAD ESCOLAR TUPAC KATARI - TARUJAYÑA|32475|32475|15|204|3|230|245|8|219
BO|BOLIVIA|02|LA PAZ|0213|AROMA|021301|SICA SICA (VILLA AROMA)|0838108381|ESC. JOSE M. PANDO|27472|27472|4|34|0|38|42|0|38
BO|BOLIVIA|02|LA PAZ|0210|INQUISIVI|021004|COLQUIRI|0920609206|LADISLAO CABRERA|26943|26943|91|89|8|210|236|22|180
BO|BOLIVIA|09|PANDO|0901|NICOLÁS SUÁREZ|090101|COBIJA|1801918019|U.E. VILLA CRUZ|90120|90120|120|55|2|187|234|10|175
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2105521055|NACIONES UNIDAS|70272|70272|142|40|0|185|227|3|182
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2422124221|COL. ESC. MAGISTERIO SUR|73438|73438|105|84|0|196|232|7|189
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2150521505|COL.VENANCIO AQUINO VILLEGAS|70722|70722|168|27|0|204|229|9|195
BO|BOLIVIA|02|LA PAZ|0220|CARANAVI|022001|CARANAVI|0863308633|UNIDAD EDUCATIVA SIMON BOLIVAR|27985|27985|68|104|4|184|227|8|172
BO|BOLIVIA|02|LA PAZ|0210|INQUISIVI|021006|LICOMA PAMPA|0930909309|ESCUELA ELIODORO CAMACHO|26990|26990|9|49|1|61|72|2|58
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2091920919|COL. LA MADRE|70136|70136|116|65|0|190|226|9|181
BO|BOLIVIA|07|SANTA CRUZ|0710|OBISPO SANTISTEBAN|071002|GENERAL AGUSTÍN SAAVEDRA|2648626486|COL. PRINCIPE DE PAZ|76663|76663|109|53|2|201|227|37|162
BO|BOLIVIA|05|POTOSI|0501|TOMÁS FRÍAS|050101|POTOSÍ|1981319813|UE 31 DE OCTUBRE|50287|50287|171|31|0|208|229|6|202
BO|BOLIVIA|07|SANTA CRUZ|0710|OBISPO SANTISTEBAN|071001|MONTERO|2665926659|COL. OBISPO SANTISTEBAN|76400|76400|136|56|0|196|228|4|192
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1485814858|COL. SAN FRANCISCO|22147|22147|154|51|2|210|234|3|205
BO|BOLIVIA|06|TARIJA|0603|GRAN CHACO|060302|CARAPARÍ|2868028680|U.E. BERETY CHACO|61194|61194|10|17|0|29|32|2|27
BO|BOLIVIA|03|COCHABAMBA|0303|AYOPAYA|030302|MOROCHATA|0298502985|ESCUELA GILDARO ANTEZANA ROJAS|32251|32251|26|157|10|201|230|8|183
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031001|SACABA|0625206252|ESCUELA COPACABANA|34278|34278|61|38|0|102|115|3|99
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030905|COLCAPIRHUA|0700807008|UNIDAD EDUCATIVA EL SAUSALITO|33703|33703|127|77|2|213|232|7|204
BO|BOLIVIA|02|LA PAZ|0205|MUÑECAS|020502|AYATA|0989109891|ESCUELA NUCLEO ELIZARDO PEREZ DE M.|26137|26137|45|111|18|184|225|10|156
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0202002020|SEMINARIO TEOLOGICO DEL SUR|10447|10447|125|60|4|190|232|1|185
BO|BOLIVIA|02|LA PAZ|0205|MUÑECAS|020502|AYATA|0990209902|ESCUELA SECCIONAL MULTIGRADO UPANI|26148|26148|5|152|3|186|224|26|157
BO|BOLIVIA|03|COCHABAMBA|0304|ESTEBAN ARCE|030403|ARBIETO|0648906489|UNIDAD EDUCATIVA CARLOS CANELAS|32380|32380|42|163|3|216|237|8|205
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030901|QUILLACOLLO|0726207262|ESCUELA SIMÓN BOLIVAR|32891|32891|112|74|3|196|229|7|186
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0176501765|ESC. ANICETO ARCE|10192|10192|109|58|2|195|230|26|167
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2319923199|COL. BUENAS NUEVAS|72416|72416|121|72|1|195|232|1|193
BO|BOLIVIA|06|TARIJA|0603|GRAN CHACO|060301|YACUIBA|2890628906|U.E. MIGUEL ESTENSORO|60955|60955|110|55|0|170|227|5|165
BO|BOLIVIA|06|TARIJA|0603|GRAN CHACO|060301|YACUIBA|2900229002|U.E. CAMPO GRANDE (GRAN CHACO)|61051|61051|84|101|1|198|234|12|185
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1305713057|ESC. ALONZO DE MENDOZA (U.E. BICHITO DE LUZ)|20346|20346|170|27|1|206|235|8|197
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030902|SIPE SIPE|0759007590|UNIDAD EDUCATIVA SAUCE RANCHO|33219|33219|72|123|4|206|234|7|195
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2141021410|COL. INSTITUTO AMERICANO JUAN WESLEY|70627|70627|172|35|3|213|244|3|207
BO|BOLIVIA|08|BENI|0803|GENERAL JOSE BALLIVIÁN SEGUROLA|080304|PUERTO RURRENABAQUE|0044000440|ESC.GUALBERTO VILLARRUEL|80851|80851|105|65|2|175|231|3|170
BO|BOLIVIA|01|CHUQUISACA|0103|ZUDÁÑEZ|010301|VILLA ZUDAÑEZ (TACOPAYA)|0277002770|COL. "JAIME DE ZUDAÑEZ"|11015|11015|41|120|5|170|204|4|161
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1117411174|COLEGIO 27 DE MAYO|24109|24109|58|138|2|209|231|11|196
BO|BOLIVIA|09|PANDO|0901|NICOLÁS SUÁREZ|090101|COBIJA|1790317903|U.E. GERMAN BUSCH|90004|90004|120|71|1|195|236|3|191
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1049110491|COL GRAN BRETAÑA|23426|23426|97|105|0|207|229|5|202
BO|BOLIVIA|07|SANTA CRUZ|0702|WARNES|070202|OKINAWA UNO|2732827328|ESCUELA UNID. EDU.NUEVO HORIZONTE|75160|75160|138|53|3|196|227|2|191
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0183701837|FACULTAD DE MEDICINA|10264|10264|81|18|1|102|135|2|99
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0434504345|ESCUELA IV CENTENARIO|30768|30768|138|67|1|208|235|2|205
BO|BOLIVIA|04|ORURO|0403|CARANGAS|040301|CORQUE|1636916369|NUCLEO JANCOCALA|41114|41114|29|83|3|119|138|4|112
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1122011220|UNIDAD EDUCATIVA REPUBLICA DE FRANCIA|24155|24155|92|108|1|204|234|3|200
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1470214702|UNIDAD EDUCATIVA CARLOS MEDINACELLI|21991|21991|82|54|1|143|160|6|136
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030905|COLCAPIRHUA|0694906949|UNIDAD EDUCATIVA SAN JOSÉ DE KAMI|33644|33644|93|110|2|209|232|4|203
BO|BOLIVIA|08|BENI|0803|GENERAL JOSE BALLIVIÁN SEGUROLA|080302|SAN BORJA|0052500525|COL. ARNULFO MARTINEZ|80766|80766|110|70|0|182|230|2|180
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0179701797|KINDER MUNICIPAL|10224|10224|150|45|2|203|231|6|195
BO|BOLIVIA|02|LA PAZ|0212|LOS ANDES|021203|BATALLAS|0965309653|COLEGIO DON BOSCO|27385|27385|44|156|0|208|219|8|200
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0376903769|COLEGIO YUGOSLAVIA ( EX MARISCAL SANTA CRUZ)|30192|30192|128|60|2|193|227|3|188
BO|BOLIVIA|06|TARIJA|0601|CERCADO|060101|TARIJA|2855128551|U.E. 6 DE JUNIO|60605|60605|85|33|0|122|146|4|118
BO|BOLIVIA|07|SANTA CRUZ|0702|WARNES|070201|WARNES|2757627576|ESC. JUANA AZURDUY DE PADILLA|75098|75098|84|113|0|202|235|5|197
BO|BOLIVIA|03|COCHABAMBA|0307|CAPINOTA|030701|CAPINOTA|0316703167|UNIDAD EDUCATIVA YATAMOCO|32559|32559|6|26|2|35|38|1|32
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2139721397|COL. INSTITUTO AMERICANO JUAN WESLEY|70614|70614|171|36|0|211|231|4|207
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1298112981|U.E. CARLOS SALINAS|20270|20270|125|63|1|194|222|5|188
BO|BOLIVIA|08|BENI|0802|VACA DIÉZ|080202|PUERTO GUAYARAMERÍN|0075100751|ESCUELA LOS ALMENDROS|80585|80585|88|69|0|167|229|10|157
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031003|VILLA TUNARI|0640306403|NUCLEO ESCOLAR NUEVA AROMA|34484|34484|16|196|4|217|236|1|212
BO|BOLIVIA|05|POTOSI|0502|RAFAEL BUSTILLO|050201|UNCÍA|1932519325|NUCLEO ESCOLAR CALA CALA|50718|50718|30|163|2|207|228|12|193
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0168101681|COL.MARIANO SERRANO|10108|10108|159|39|3|206|233|5|198
BO|BOLIVIA|05|POTOSI|0504|CHAYANTA|050401|COLQUECHACA|1840818408|COLEG. TOMAS CATARI|51048|51048|21|104|11|157|226|21|125
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1112911129|COLEGIO 23 DE MARZO|24064|24064|57|128|1|215|236|29|185
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1274412744|UNIDAD EDUCATIVA LITORAL A|20033|20033|95|95|6|202|229|6|190
BO|BOLIVIA|05|POTOSI|0501|TOMÁS FRÍAS|050101|POTOSÍ|1991819918|U.E. ANTONIO JOSE DE SUCRE|50392|50392|148|35|3|197|221|11|183
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1386613866|ESCUELA ROSEMARI DE BARRIENTOS|21155|21155|177|15|1|194|225|1|192
BO|BOLIVIA|05|POTOSI|0501|TOMÁS FRÍAS|050101|POTOSÍ|2000820008|FE Y ALEGRIA Y SAN CLEMENTE|50482|50482|181|18|3|209|236|7|199
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1221612216|ESCUELA JUAN CARLOS FLORES BEDREGAL|25151|25151|89|106|1|204|229|8|195
BO|BOLIVIA|04|ORURO|0407|PANTALEÓN DALENCE|040701|HUANUNI|1749117491|COL. AYACUCHO|41253|41253|60|121|5|196|230|10|181
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2220722207|COL.U.E. NUEVO HORIZONTE|71424|71424|83|56|1|194|233|54|139
BO|BOLIVIA|03|COCHABAMBA|0314|PUNATA|031401|PUNATA|0677006770|ESCUELA ANDRES MARIA TORRICO|35087|35087|78|96|4|188|231|10|174
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2448124481|COL.ANTONIO VICENTE SEOANE|73698|73698|169|29|2|201|226|1|198
BO|BOLIVIA|06|TARIJA|0603|GRAN CHACO|060301|YACUIBA|2895828958|U.E. JOSE MANUEL BELGRANO (YACUIBA)|61007|61007|108|71|1|185|230|5|179
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1723617236|U.E. NIÑO QUIRQUINCHO FELIZ|40778|40778|94|101|4|212|238|13|195
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2227122271|COL.U. E. EL RETOÑO|71488|71488|98|86|2|196|236|10|184
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2244422444|COL.U.E. ALFREDO BARBERY CHAVEZ|71661|71661|83|88|0|182|222|11|171
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0498904989|COLEGIO MARTIN CARDENAS|31412|31412|128|66|1|196|228|1|194
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1508315083|COLEGIO ITALIA|22372|22372|32|45|0|79|85|2|77
BO|BOLIVIA|06|TARIJA|0601|CERCADO|060101|TARIJA|2854628546|U.E. SAN BLAS|60600|60600|50|19|0|71|87|2|69
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1092110921|COL ROTARY CHUQUIAGO MARCA|23856|23856|79|117|1|201|225|4|196
BO|BOLIVIA|04|ORURO|0410|SAUCARÍ|041001|TOLEDO|1767217672|ESC. GERMAN BUSCH 1|41376|41376|54|79|1|139|170|5|133
BO|BOLIVIA|01|CHUQUISACA|0105|HERNANDO SILES|010501|MONTEAGUDO|0127601276|ESCUELA "BERNARDO MONTEAGUDO"|11205|11205|106|83|4|197|226|4|189
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0451604516|CENTRO PARTICULAR GERONIMO DE OSORIO|30939|30939|144|51|0|199|226|4|195
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2227422274|COL.U. E. EL RETOÑO|71491|71491|108|85|4|200|237|3|193
BO|BOLIVIA|01|CHUQUISACA|0105|HERNANDO SILES|010501|MONTEAGUDO|0131301313|UNIDAD EDUCATIVA "LOS ARCOS"|11242|11242|21|67|0|92|117|4|88
BO|BOLIVIA|05|POTOSI|0503|CORNELIO SAAVEDRA|050303|TACOBAMBA|1869118691|COL. GUALBERTO VILLARROEL|51013|51013|115|47|8|182|224|12|162
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1301913019|ESC PANAMA|20308|20308|152|41|1|197|224|3|193
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030901|QUILLACOLLO|0715307153|COLEGIO CRISTINA PRADA|32782|32782|118|82|0|206|238|6|200
BO|BOLIVIA|02|LA PAZ|0215|ABEL ITURRALDE|021502|SAN BUENAVENTURA|0818708187|UNIDAD EDUCATIVA SAN MIGUEL|27804|27804|32|54|1|88|98|1|86
BO|BOLIVIA|08|BENI|0801|CERCADO|080101|TRINIDAD|0010700107|ESC.4 DE  FEBRERO|80096|80096|124|62|2|190|227|2|186
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2144321443|COLEGIO DON BOSCO|70660|70660|167|28|1|200|228|4|195
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2379923799|U.E. MIGUEL APONTE|73016|73016|3|0|0|3|4|0|3
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0397603976|CENTRO INMACULADA CONCEPCION|30399|30399|173|23|0|199|230|3|196
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031001|SACABA|0602306023|COLEGIO SEÑOR DE MAYO|34049|34049|119|82|0|208|233|7|201
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2326523265|COLEGIO CUPESO DE LOS REYES|72482|72482|77|121|1|203|232|4|198
